"var_titulo";"var_valoracion";"var_reviews";"var_categoria";"var_latitud";"var_longitud";"var_plus_code";"var_url_gg";"var_topics";"var_topics_num"
"Bodegas Comenge";4,6;60;"Viñedo";41,6377432;-4,1040506;"JVQW+39 Curiel de Duero";"https://www.google.es/maps/place/Bodegas+Comenge/@41.6377432,-4.1740884,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Vi%C3%B1edo!6e5!3m4!1s0xd46ece4beaaaaab:0xa9030222cf109a33!8m2!3d41.6377432!4d-4.1040506";"familia";7
"Bodegas Comenge";4,6;60;"Viñedo";41,6377432;-4,1040506;"JVQW+39 Curiel de Duero";"https://www.google.es/maps/place/Bodegas+Comenge/@41.6377432,-4.1740884,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Vi%C3%B1edo!6e5!3m4!1s0xd46ece4beaaaaab:0xa9030222cf109a33!8m2!3d41.6377432!4d-4.1040506";"cata";6
"Bodegas Comenge";4,6;60;"Viñedo";41,6377432;-4,1040506;"JVQW+39 Curiel de Duero";"https://www.google.es/maps/place/Bodegas+Comenge/@41.6377432,-4.1740884,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Vi%C3%B1edo!6e5!3m4!1s0xd46ece4beaaaaab:0xa9030222cf109a33!8m2!3d41.6377432!4d-4.1040506";"explicación";5
"Bodegas Comenge";4,6;60;"Viñedo";41,6377432;-4,1040506;"JVQW+39 Curiel de Duero";"https://www.google.es/maps/place/Bodegas+Comenge/@41.6377432,-4.1740884,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Vi%C3%B1edo!6e5!3m4!1s0xd46ece4beaaaaab:0xa9030222cf109a33!8m2!3d41.6377432!4d-4.1040506";"comida";5
"Bodegas Comenge";4,6;60;"Viñedo";41,6377432;-4,1040506;"JVQW+39 Curiel de Duero";"https://www.google.es/maps/place/Bodegas+Comenge/@41.6377432,-4.1740884,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Vi%C3%B1edo!6e5!3m4!1s0xd46ece4beaaaaab:0xa9030222cf109a33!8m2!3d41.6377432!4d-4.1040506";"ecológicos";4
"Bodegas Comenge";4,6;60;"Viñedo";41,6377432;-4,1040506;"JVQW+39 Curiel de Duero";"https://www.google.es/maps/place/Bodegas+Comenge/@41.6377432,-4.1740884,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Vi%C3%B1edo!6e5!3m4!1s0xd46ece4beaaaaab:0xa9030222cf109a33!8m2!3d41.6377432!4d-4.1040506";"elaboración del vino";4
"Bodegas Comenge";4,6;60;"Viñedo";41,6377432;-4,1040506;"JVQW+39 Curiel de Duero";"https://www.google.es/maps/place/Bodegas+Comenge/@41.6377432,-4.1740884,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Vi%C3%B1edo!6e5!3m4!1s0xd46ece4beaaaaab:0xa9030222cf109a33!8m2!3d41.6377432!4d-4.1040506";"experiencia";4
"La Pícara Gastroteca";4,4;454;"Bar restaurante";41,6714047;-3,6894969;"M8C6+H6 Aranda de Duero";"https://www.google.es/maps/place/La+P%C3%ADcara+Gastroteca/@41.65455,-3.7054611,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Vinoteca!3m4!1s0xd44265b3ac5cacf:0x1ee2c225e4e69d26!8m2!3d41.6714047!4d-3.6894969";"carta";27
"La Pícara Gastroteca";4,4;454;"Bar restaurante";41,6714047;-3,6894969;"M8C6+H6 Aranda de Duero";"https://www.google.es/maps/place/La+P%C3%ADcara+Gastroteca/@41.65455,-3.7054611,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Vinoteca!3m4!1s0xd44265b3ac5cacf:0x1ee2c225e4e69d26!8m2!3d41.6714047!4d-3.6894969";"postre";25
"La Pícara Gastroteca";4,4;454;"Bar restaurante";41,6714047;-3,6894969;"M8C6+H6 Aranda de Duero";"https://www.google.es/maps/place/La+P%C3%ADcara+Gastroteca/@41.65455,-3.7054611,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Vinoteca!3m4!1s0xd44265b3ac5cacf:0x1ee2c225e4e69d26!8m2!3d41.6714047!4d-3.6894969";"pinchos";18
"La Pícara Gastroteca";4,4;454;"Bar restaurante";41,6714047;-3,6894969;"M8C6+H6 Aranda de Duero";"https://www.google.es/maps/place/La+P%C3%ADcara+Gastroteca/@41.65455,-3.7054611,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Vinoteca!3m4!1s0xd44265b3ac5cacf:0x1ee2c225e4e69d26!8m2!3d41.6714047!4d-3.6894969";"croquetas";10
"La Pícara Gastroteca";4,4;454;"Bar restaurante";41,6714047;-3,6894969;"M8C6+H6 Aranda de Duero";"https://www.google.es/maps/place/La+P%C3%ADcara+Gastroteca/@41.65455,-3.7054611,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Vinoteca!3m4!1s0xd44265b3ac5cacf:0x1ee2c225e4e69d26!8m2!3d41.6714047!4d-3.6894969";"vinoteca";7
"La Pícara Gastroteca";4,4;454;"Bar restaurante";41,6714047;-3,6894969;"M8C6+H6 Aranda de Duero";"https://www.google.es/maps/place/La+P%C3%ADcara+Gastroteca/@41.65455,-3.7054611,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Vinoteca!3m4!1s0xd44265b3ac5cacf:0x1ee2c225e4e69d26!8m2!3d41.6714047!4d-3.6894969";"lechazo";6
"La Pícara Gastroteca";4,4;454;"Bar restaurante";41,6714047;-3,6894969;"M8C6+H6 Aranda de Duero";"https://www.google.es/maps/place/La+P%C3%ADcara+Gastroteca/@41.65455,-3.7054611,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Vinoteca!3m4!1s0xd44265b3ac5cacf:0x1ee2c225e4e69d26!8m2!3d41.6714047!4d-3.6894969";"hummus";6
"La Pícara Gastroteca";4,4;454;"Bar restaurante";41,6714047;-3,6894969;"M8C6+H6 Aranda de Duero";"https://www.google.es/maps/place/La+P%C3%ADcara+Gastroteca/@41.65455,-3.7054611,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Vinoteca!3m4!1s0xd44265b3ac5cacf:0x1ee2c225e4e69d26!8m2!3d41.6714047!4d-3.6894969";"sepia";6
"La Pícara Gastroteca";4,4;454;"Bar restaurante";41,6714047;-3,6894969;"M8C6+H6 Aranda de Duero";"https://www.google.es/maps/place/La+P%C3%ADcara+Gastroteca/@41.65455,-3.7054611,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Vinoteca!3m4!1s0xd44265b3ac5cacf:0x1ee2c225e4e69d26!8m2!3d41.6714047!4d-3.6894969";"vendimia";5
"Clínica Veterinaria Gran Danés";4,9;179;"Veterinario";41,6593246;-3,6908887;"M855+PJ Aranda de Duero";"https://www.google.es/maps/place/Cl%C3%ADnica+Veterinaria+Gran+Dan%C3%A9s/@41.6593246,-3.7083982,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Veterinario!3m4!1s0xd4426f772addc7d:0x84a1a6a53b0fe26a!8m2!3d41.6593246!4d-3.6908887";"perro";13
"Clínica Veterinaria Gran Danés";4,9;179;"Veterinario";41,6593246;-3,6908887;"M855+PJ Aranda de Duero";"https://www.google.es/maps/place/Cl%C3%ADnica+Veterinaria+Gran+Dan%C3%A9s/@41.6593246,-3.7083982,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Veterinario!3m4!1s0xd4426f772addc7d:0x84a1a6a53b0fe26a!8m2!3d41.6593246!4d-3.6908887";"cariñoso";8
"Clínica Veterinaria Gran Danés";4,9;179;"Veterinario";41,6593246;-3,6908887;"M855+PJ Aranda de Duero";"https://www.google.es/maps/place/Cl%C3%ADnica+Veterinaria+Gran+Dan%C3%A9s/@41.6593246,-3.7083982,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Veterinario!3m4!1s0xd4426f772addc7d:0x84a1a6a53b0fe26a!8m2!3d41.6593246!4d-3.6908887";"nota";5
"Clínica Veterinaria Gran Danés";4,9;179;"Veterinario";41,6593246;-3,6908887;"M855+PJ Aranda de Duero";"https://www.google.es/maps/place/Cl%C3%ADnica+Veterinaria+Gran+Dan%C3%A9s/@41.6593246,-3.7083982,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Veterinario!3m4!1s0xd4426f772addc7d:0x84a1a6a53b0fe26a!8m2!3d41.6593246!4d-3.6908887";"trabajo";5
"Clínica Veterinaria Gran Danés";4,9;179;"Veterinario";41,6593246;-3,6908887;"M855+PJ Aranda de Duero";"https://www.google.es/maps/place/Cl%C3%ADnica+Veterinaria+Gran+Dan%C3%A9s/@41.6593246,-3.7083982,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Veterinario!3m4!1s0xd4426f772addc7d:0x84a1a6a53b0fe26a!8m2!3d41.6593246!4d-3.6908887";"aparcamiento";4
"Clínica Veterinaria Gran Danés";4,9;179;"Veterinario";41,6593246;-3,6908887;"M855+PJ Aranda de Duero";"https://www.google.es/maps/place/Cl%C3%ADnica+Veterinaria+Gran+Dan%C3%A9s/@41.6593246,-3.7083982,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Veterinario!3m4!1s0xd4426f772addc7d:0x84a1a6a53b0fe26a!8m2!3d41.6593246!4d-3.6908887";"confianza";4
"Clínica Veterinaria Gran Danés";4,9;179;"Veterinario";41,6593246;-3,6908887;"M855+PJ Aranda de Duero";"https://www.google.es/maps/place/Cl%C3%ADnica+Veterinaria+Gran+Dan%C3%A9s/@41.6593246,-3.7083982,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Veterinario!3m4!1s0xd4426f772addc7d:0x84a1a6a53b0fe26a!8m2!3d41.6593246!4d-3.6908887";"humano";4
"Clínica Veterinaria Gran Danés";4,9;179;"Veterinario";41,6593246;-3,6908887;"M855+PJ Aranda de Duero";"https://www.google.es/maps/place/Cl%C3%ADnica+Veterinaria+Gran+Dan%C3%A9s/@41.6593246,-3.7083982,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Veterinario!3m4!1s0xd4426f772addc7d:0x84a1a6a53b0fe26a!8m2!3d41.6593246!4d-3.6908887";"equipo";4
"Clínica Veterinaria Gran Danés";4,9;179;"Veterinario";41,6593246;-3,6908887;"M855+PJ Aranda de Duero";"https://www.google.es/maps/place/Cl%C3%ADnica+Veterinaria+Gran+Dan%C3%A9s/@41.6593246,-3.7083982,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Veterinario!3m4!1s0xd4426f772addc7d:0x84a1a6a53b0fe26a!8m2!3d41.6593246!4d-3.6908887";"saludo";3
"LYX Instituto de Urología";4,2;68;"Urólogo";40,437592;-3,685416;"C8Q7+2R Madrid";"https://www.google.es/maps/place/LYX+Instituto+de+Urolog%C3%ADa/@40.6452254,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Ur%C3%B3logo!3m4!1s0xd4228bf1ab97267:0xfa20524dabe0c4eb!8m2!3d40.437592!4d-3.685416";"equipo";10
"LYX Instituto de Urología";4,2;68;"Urólogo";40,437592;-3,685416;"C8Q7+2R Madrid";"https://www.google.es/maps/place/LYX+Instituto+de+Urolog%C3%ADa/@40.6452254,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Ur%C3%B3logo!3m4!1s0xd4228bf1ab97267:0xfa20524dabe0c4eb!8m2!3d40.437592!4d-3.685416";"cita";8
"LYX Instituto de Urología";4,2;68;"Urólogo";40,437592;-3,685416;"C8Q7+2R Madrid";"https://www.google.es/maps/place/LYX+Instituto+de+Urolog%C3%ADa/@40.6452254,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Ur%C3%B3logo!3m4!1s0xd4228bf1ab97267:0xfa20524dabe0c4eb!8m2!3d40.437592!4d-3.685416";"manos";5
"LYX Instituto de Urología";4,2;68;"Urólogo";40,437592;-3,685416;"C8Q7+2R Madrid";"https://www.google.es/maps/place/LYX+Instituto+de+Urolog%C3%ADa/@40.6452254,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Ur%C3%B3logo!3m4!1s0xd4228bf1ab97267:0xfa20524dabe0c4eb!8m2!3d40.437592!4d-3.685416";"clínica";5
"LYX Instituto de Urología";4,2;68;"Urólogo";40,437592;-3,685416;"C8Q7+2R Madrid";"https://www.google.es/maps/place/LYX+Instituto+de+Urolog%C3%ADa/@40.6452254,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Ur%C3%B3logo!3m4!1s0xd4228bf1ab97267:0xfa20524dabe0c4eb!8m2!3d40.437592!4d-3.685416";"experiencia";5
"LYX Instituto de Urología";4,2;68;"Urólogo";40,437592;-3,685416;"C8Q7+2R Madrid";"https://www.google.es/maps/place/LYX+Instituto+de+Urolog%C3%ADa/@40.6452254,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Ur%C3%B3logo!3m4!1s0xd4228bf1ab97267:0xfa20524dabe0c4eb!8m2!3d40.437592!4d-3.685416";"ecografía";4
"LYX Instituto de Urología";4,2;68;"Urólogo";40,437592;-3,685416;"C8Q7+2R Madrid";"https://www.google.es/maps/place/LYX+Instituto+de+Urolog%C3%ADa/@40.6452254,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Ur%C3%B3logo!3m4!1s0xd4228bf1ab97267:0xfa20524dabe0c4eb!8m2!3d40.437592!4d-3.685416";"empatía";4
"LYX Instituto de Urología";4,2;68;"Urólogo";40,437592;-3,685416;"C8Q7+2R Madrid";"https://www.google.es/maps/place/LYX+Instituto+de+Urolog%C3%ADa/@40.6452254,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Ur%C3%B3logo!3m4!1s0xd4228bf1ab97267:0xfa20524dabe0c4eb!8m2!3d40.437592!4d-3.685416";"tarde";4
"LYX Instituto de Urología";4,2;68;"Urólogo";40,437592;-3,685416;"C8Q7+2R Madrid";"https://www.google.es/maps/place/LYX+Instituto+de+Urolog%C3%ADa/@40.6452254,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Ur%C3%B3logo!3m4!1s0xd4228bf1ab97267:0xfa20524dabe0c4eb!8m2!3d40.437592!4d-3.685416";"respeto";3
"Universidad de Salamanca";4,4;551;"Universidad pública";40,9613376;-5,6669251;"X86M+G6 Salamanca";"https://www.google.es/maps/place/Universidad+de+Salamanca/@40.9613376,-6.7875306,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd3f263ff0a73bc1:0x27cc1f187f3d98d!8m2!3d40.9613376!4d-5.6669251";"fachada";55
"Universidad de Salamanca";4,4;551;"Universidad pública";40,9613376;-5,6669251;"X86M+G6 Salamanca";"https://www.google.es/maps/place/Universidad+de+Salamanca/@40.9613376,-6.7875306,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd3f263ff0a73bc1:0x27cc1f187f3d98d!8m2!3d40.9613376!4d-5.6669251";"historia";50
"Universidad de Salamanca";4,4;551;"Universidad pública";40,9613376;-5,6669251;"X86M+G6 Salamanca";"https://www.google.es/maps/place/Universidad+de+Salamanca/@40.9613376,-6.7875306,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd3f263ff0a73bc1:0x27cc1f187f3d98d!8m2!3d40.9613376!4d-5.6669251";"biblioteca";18
"Universidad de Salamanca";4,4;551;"Universidad pública";40,9613376;-5,6669251;"X86M+G6 Salamanca";"https://www.google.es/maps/place/Universidad+de+Salamanca/@40.9613376,-6.7875306,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd3f263ff0a73bc1:0x27cc1f187f3d98d!8m2!3d40.9613376!4d-5.6669251";"arquitectura";15
"Universidad de Salamanca";4,4;551;"Universidad pública";40,9613376;-5,6669251;"X86M+G6 Salamanca";"https://www.google.es/maps/place/Universidad+de+Salamanca/@40.9613376,-6.7875306,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd3f263ff0a73bc1:0x27cc1f187f3d98d!8m2!3d40.9613376!4d-5.6669251";"aulas";13
"Universidad de Salamanca";4,4;551;"Universidad pública";40,9613376;-5,6669251;"X86M+G6 Salamanca";"https://www.google.es/maps/place/Universidad+de+Salamanca/@40.9613376,-6.7875306,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd3f263ff0a73bc1:0x27cc1f187f3d98d!8m2!3d40.9613376!4d-5.6669251";"turistas";9
"Universidad de Salamanca";4,4;551;"Universidad pública";40,9613376;-5,6669251;"X86M+G6 Salamanca";"https://www.google.es/maps/place/Universidad+de+Salamanca/@40.9613376,-6.7875306,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd3f263ff0a73bc1:0x27cc1f187f3d98d!8m2!3d40.9613376!4d-5.6669251";"catedral";7
"Universidad de Salamanca";4,4;551;"Universidad pública";40,9613376;-5,6669251;"X86M+G6 Salamanca";"https://www.google.es/maps/place/Universidad+de+Salamanca/@40.9613376,-6.7875306,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd3f263ff0a73bc1:0x27cc1f187f3d98d!8m2!3d40.9613376!4d-5.6669251";"claustro";5
"Universidad de Salamanca";4,4;551;"Universidad pública";40,9613376;-5,6669251;"X86M+G6 Salamanca";"https://www.google.es/maps/place/Universidad+de+Salamanca/@40.9613376,-6.7875306,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd3f263ff0a73bc1:0x27cc1f187f3d98d!8m2!3d40.9613376!4d-5.6669251";"sabiduría";5
"Universidad de León";4,1;125;"Universidad pública";42,6122612;-5,5603698;"JC6Q+WV León";"https://www.google.es/maps/place/Universidad+de+Le%C3%B3n/@42.6122612,-6.6809753,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd379a96402735cb:0x3f44569fb640efd5!8m2!3d42.6122612!4d-5.5603698";"árboles";4
"Universidad Autónoma de Madrid";4,3;345;"Universidad pública";40,5466983;-3,6943619;"G8W4+M7 Madrid";"https://www.google.es/maps/place/Universidad+Aut%C3%B3noma+de+Madrid/@40.5466983,-4.8149674,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd422be5542da9e9:0x8586e92e648f8b2d!8m2!3d40.5466983!4d-3.6943619";"facultades";21
"Universidad Autónoma de Madrid";4,3;345;"Universidad pública";40,5466983;-3,6943619;"G8W4+M7 Madrid";"https://www.google.es/maps/place/Universidad+Aut%C3%B3noma+de+Madrid/@40.5466983,-4.8149674,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd422be5542da9e9:0x8586e92e648f8b2d!8m2!3d40.5466983!4d-3.6943619";"instalaciones";11
"Universidad Autónoma de Madrid";4,3;345;"Universidad pública";40,5466983;-3,6943619;"G8W4+M7 Madrid";"https://www.google.es/maps/place/Universidad+Aut%C3%B3noma+de+Madrid/@40.5466983,-4.8149674,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd422be5542da9e9:0x8586e92e648f8b2d!8m2!3d40.5466983!4d-3.6943619";"alumnos";10
"Universidad Autónoma de Madrid";4,3;345;"Universidad pública";40,5466983;-3,6943619;"G8W4+M7 Madrid";"https://www.google.es/maps/place/Universidad+Aut%C3%B3noma+de+Madrid/@40.5466983,-4.8149674,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd422be5542da9e9:0x8586e92e648f8b2d!8m2!3d40.5466983!4d-3.6943619";"experiencia";8
"Universidad Autónoma de Madrid";4,3;345;"Universidad pública";40,5466983;-3,6943619;"G8W4+M7 Madrid";"https://www.google.es/maps/place/Universidad+Aut%C3%B3noma+de+Madrid/@40.5466983,-4.8149674,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd422be5542da9e9:0x8586e92e648f8b2d!8m2!3d40.5466983!4d-3.6943619";"autobús";6
"Universidad Autónoma de Madrid";4,3;345;"Universidad pública";40,5466983;-3,6943619;"G8W4+M7 Madrid";"https://www.google.es/maps/place/Universidad+Aut%C3%B3noma+de+Madrid/@40.5466983,-4.8149674,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd422be5542da9e9:0x8586e92e648f8b2d!8m2!3d40.5466983!4d-3.6943619";"cafeterías";6
"Universidad Autónoma de Madrid";4,3;345;"Universidad pública";40,5466983;-3,6943619;"G8W4+M7 Madrid";"https://www.google.es/maps/place/Universidad+Aut%C3%B3noma+de+Madrid/@40.5466983,-4.8149674,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd422be5542da9e9:0x8586e92e648f8b2d!8m2!3d40.5466983!4d-3.6943619";"enseñanza";6
"Universidad Autónoma de Madrid";4,3;345;"Universidad pública";40,5466983;-3,6943619;"G8W4+M7 Madrid";"https://www.google.es/maps/place/Universidad+Aut%C3%B3noma+de+Madrid/@40.5466983,-4.8149674,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd422be5542da9e9:0x8586e92e648f8b2d!8m2!3d40.5466983!4d-3.6943619";"césped";5
"Universidad Autónoma de Madrid";4,3;345;"Universidad pública";40,5466983;-3,6943619;"G8W4+M7 Madrid";"https://www.google.es/maps/place/Universidad+Aut%C3%B3noma+de+Madrid/@40.5466983,-4.8149674,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd422be5542da9e9:0x8586e92e648f8b2d!8m2!3d40.5466983!4d-3.6943619";"transporte público";5
"Universidad de Burgos";4,2;79;"Universidad pública";42,34088;-3,72744;"87RF+92 Burgos";"https://www.google.es/maps/place/Universidad+de+Burgos/@41.6249915,-3.6518443,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+p%C3%BAblica!3m4!1s0xd45fd4f06906ea7:0x5b8efface192d9e4!8m2!3d42.34088!4d-3.72744";"trabajo";3
"Universidad Nebrija";3,5;201;"Universidad privada";40,4294649;-3,7128959;"C7HP+QR Madrid";"https://www.google.es/maps/place/Universidad+Nebrija/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd4229b4b91ca3af:0x72653ab1231d98c!8m2!3d40.4294649!4d-3.7128959";"alumnos";28
"Universidad Nebrija";3,5;201;"Universidad privada";40,4294649;-3,7128959;"C7HP+QR Madrid";"https://www.google.es/maps/place/Universidad+Nebrija/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd4229b4b91ca3af:0x72653ab1231d98c!8m2!3d40.4294649!4d-3.7128959";"curso";19
"Universidad Nebrija";3,5;201;"Universidad privada";40,4294649;-3,7128959;"C7HP+QR Madrid";"https://www.google.es/maps/place/Universidad+Nebrija/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd4229b4b91ca3af:0x72653ab1231d98c!8m2!3d40.4294649!4d-3.7128959";"formación";13
"Universidad Nebrija";3,5;201;"Universidad privada";40,4294649;-3,7128959;"C7HP+QR Madrid";"https://www.google.es/maps/place/Universidad+Nebrija/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd4229b4b91ca3af:0x72653ab1231d98c!8m2!3d40.4294649!4d-3.7128959";"estudios";11
"Universidad Nebrija";3,5;201;"Universidad privada";40,4294649;-3,7128959;"C7HP+QR Madrid";"https://www.google.es/maps/place/Universidad+Nebrija/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd4229b4b91ca3af:0x72653ab1231d98c!8m2!3d40.4294649!4d-3.7128959";"matriculación";9
"Universidad Nebrija";3,5;201;"Universidad privada";40,4294649;-3,7128959;"C7HP+QR Madrid";"https://www.google.es/maps/place/Universidad+Nebrija/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd4229b4b91ca3af:0x72653ab1231d98c!8m2!3d40.4294649!4d-3.7128959";"correo";9
"Universidad Nebrija";3,5;201;"Universidad privada";40,4294649;-3,7128959;"C7HP+QR Madrid";"https://www.google.es/maps/place/Universidad+Nebrija/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd4229b4b91ca3af:0x72653ab1231d98c!8m2!3d40.4294649!4d-3.7128959";"opinión";7
"Universidad Nebrija";3,5;201;"Universidad privada";40,4294649;-3,7128959;"C7HP+QR Madrid";"https://www.google.es/maps/place/Universidad+Nebrija/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd4229b4b91ca3af:0x72653ab1231d98c!8m2!3d40.4294649!4d-3.7128959";"actividades";6
"Universidad a Distancia de Madrid, UDIMA";4,3;178;"Universidad privada";40,6314045;-3,9990484;"J2J2+H9 Collado Villalba";"https://www.google.es/maps/place/Universidad+a+Distancia+de+Madrid,+UDIMA/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd41741a0f7f6321:0x87385747139a89e!8m2!3d40.6314045!4d-3.9990484";"máster";23
"Universidad a Distancia de Madrid, UDIMA";4,3;178;"Universidad privada";40,6314045;-3,9990484;"J2J2+H9 Collado Villalba";"https://www.google.es/maps/place/Universidad+a+Distancia+de+Madrid,+UDIMA/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd41741a0f7f6321:0x87385747139a89e!8m2!3d40.6314045!4d-3.9990484";"experiencia";22
"Universidad a Distancia de Madrid, UDIMA";4,3;178;"Universidad privada";40,6314045;-3,9990484;"J2J2+H9 Collado Villalba";"https://www.google.es/maps/place/Universidad+a+Distancia+de+Madrid,+UDIMA/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd41741a0f7f6321:0x87385747139a89e!8m2!3d40.6314045!4d-3.9990484";"curso";13
"Universidad a Distancia de Madrid, UDIMA";4,3;178;"Universidad privada";40,6314045;-3,9990484;"J2J2+H9 Collado Villalba";"https://www.google.es/maps/place/Universidad+a+Distancia+de+Madrid,+UDIMA/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd41741a0f7f6321:0x87385747139a89e!8m2!3d40.6314045!4d-3.9990484";"estudiar";10
"Universidad a Distancia de Madrid, UDIMA";4,3;178;"Universidad privada";40,6314045;-3,9990484;"J2J2+H9 Collado Villalba";"https://www.google.es/maps/place/Universidad+a+Distancia+de+Madrid,+UDIMA/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Universidad+privada!3m4!1s0xd41741a0f7f6321:0x87385747139a89e!8m2!3d40.6314045!4d-3.9990484";"libros";9
